Date ,Time,Amount,Transaction Type,Device Type,Country,Region,Ip_Address,Is Foreign Transaction?,Is High Risk Country,Has Fraud History,Device Trust Score,User Age,User Tenure,Numer of Previous transactions,Average Transaction Amount,Time since last transaction,Risk Score,Transaction Amount (z Score),Is Fraud
15-02-2025,08:25:00,12.63,transfer,desktop,South Korea,Asia,176.146.64.4,1,0,0,0.84,38,8,480,95.45,206.63,4.0416,-0.896371663,0
25-04-2025,00:00:00,98.97,purchase,desktop,France,Europe,183.71.195.22,1,0,0,0.59,59,101,705,62.55,160.9,81.1554,-0.169402314,0
18-05-2025,01:11:00,63.62,deposit,desktop,Brazil,South America,223.115.239.153,1,0,1,0.67,34,2,591,70.17,1243.96,41.9892,-0.467043807,0
06-01-2025,14:44:00,150.67,deposit,mobile,China,Asia,194.246.169.236,1,0,0,0.73,68,4,432,127.97,270.21,81.3618,0.265903631,0
23-06-2025,09:13:00,80.1,transfer,tablet,France,Europe,212.77.16.200,1,0,0,0.72,50,51,536,83.9,727.06,44.856,-0.328284774,0
14-01-2025,08:08:00,66.48,transfer,desktop,Japan,Asia,135.159.44.22,1,0,0,0.75,47,149,701,66.17,616.29,33.24,-0.442963052,0
29-06-2025,01:18:00,66.51,deposit,mobile,Brazil,South America,162.250.56.27,1,0,0,0.76,19,53,54,114.44,419.23,31.9248,-0.442710457,0
24-05-2025,03:11:00,246.57,transfer,mobile,Singapore,Asia,141.131.48.14,1,0,0,0.6,63,26,53,94.62,210.66,197.256,1.073366689,0
11-02-2025,05:47:00,60.35,deposit,tablet,Russia,Europe/Asia,196.91.55.246,1,0,0,0.82,53,158,305,95.77,231.95,21.726,-0.494576697,0
14-05-2025,03:58:00,48.67,purchase,desktop,Germany,Europe,57.15.39.242,0,0,0,0.68,39,161,124,77.62,816.72,15.5744,-0.592920478,0
30-05-2025,07:08:00,49.6,transfer,mobile,Singapore,Asia,141.138.41.98,1,0,0,0.85,49,150,885,23,78.68,14.88,-0.585090023,0
13-04-2025,10:46:00,26.27,withdrawal,mobile,United States,North America,143.234.230.143,1,0,0,0.77,66,6,858,65.04,459.45,12.0842,-0.781524988,0
28-06-2025,06:13:00,236.53,deposit,mobile,United Kingdom,Europe,151.161.135.17,1,0,0,0.8,42,84,168,51.17,105.9,94.612,0.988831454,0
02-02-2025,10:23:00,19.03,deposit,tablet,Mexico,North America,222.21.192.117,1,0,1,0.9,66,30,895,128.2,18.03,3.806,-0.84248466,0
21-03-2025,08:27:00,287.12,purchase,desktop,Australia,Oceania,208.93.194.247,1,0,1,0.82,25,107,920,165.9,150.7,103.3632,1.414791372,0
18-06-2025,07:52:00,40,withdrawal,mobile,Argentina,South America,157.251.116.151,1,0,0,0.86,50,57,970,94.86,221.69,11.2,-0.665920527,0
26-04-2025,00:10:00,275.62,withdrawal,mobile,United States,North America,56.134.91.45,1,0,0,0.98,46,8,966,13.24,42.42,11.0248,1.317963163,0
19-03-2025,17:52:00,187.75,withdrawal,mobile,Singapore,Asia,220.251.127.76,1,1,0,0.57,34,145,450,102.41,412.51,162.465,0.578111454,0
12-04-2025,10:44:00,104.67,deposit,mobile,Brazil,South America,24.204.79.56,1,0,0,0.66,57,107,893,143.79,406.74,71.1756,-0.121409202,0
11-06-2025,03:37:00,132.85,deposit,desktop,Mexico,North America,73.51.96.221,1,0,0,0.67,62,92,34,101.95,393.55,87.681,0.115862007,0
26-03-2025,21:12:00,47.32,withdrawal,desktop,Nigeria,Africa,4.177.208.197,1,0,0,0.95,19,160,914,117.04,116.13,4.732,-0.604287267,0
01-06-2025,00:41:00,102.46,transfer,mobile,India,Asia,209.8.12.86,1,0,0,0.74,66,48,344,112.38,206.63,53.2792,-0.140017058,0
05-05-2025,11:45:00,41.51,withdrawal,mobile,Indonesia,Asia,211.220.196.206,1,0,0,0.64,56,9,460,95.18,57.31,29.8872,-0.653206562,0
11-04-2025,07:08:00,61.75,purchase,mobile,Mexico,North America,2.76.249.164,1,0,0,0.6,65,44,664,109.78,172.86,49.4,-0.482788916,0
27-06-2025,02:26:00,173.61,withdrawal,tablet,South Korea,Asia,61.127.21.247,1,0,0,0.86,66,3,72,74.04,932.39,48.6108,0.459054857,0
05-06-2025,01:21:00,33.55,withdrawal,tablet,Germany,Europe,84.103.59.132,0,0,0,0.8,48,44,129,99.97,108.07,6.71,-0.720228522,0
13-04-2025,20:10:00,219.05,withdrawal,tablet,Indonesia,Asia,21.243.112.35,1,0,0,0.53,21,50,685,100.94,15.05,205.907,0.841652577,0
21-02-2025,03:22:00,56.57,transfer,mobile,Russia,Europe/Asia,197.112.86.226,1,0,0,0.66,59,48,921,35.62,112.36,38.4676,-0.526403708,0
29-03-2025,17:04:00,91.16,withdrawal,tablet,Mexico,North America,147.116.119.51,1,0,0,0.45,43,7,10,96.1,540.75,100.276,-0.235161298,0
20-03-2025,09:05:00,341.6,withdrawal,desktop,China,Asia,69.130.10.20,1,0,0,0.87,26,10,100,71.38,711.93,88.816,1.873504484,0
08-03-2025,09:51:00,137.2,deposit,tablet,Argentina,South America,164.122.253.161,1,0,0,0.75,48,78,297,32.92,2.88,68.6,0.152488329,0
07-04-2025,15:24:00,124.48,withdrawal,mobile,United Kingdom,Europe,38.51.76.221,1,0,0,0.72,27,146,519,98.28,196.35,69.7088,0.045387911,0
05-04-2025,21:15:00,149.21,purchase,desktop,South Africa,Africa,159.6.234.29,1,0,0,0.54,68,33,819,60.11,887.63,137.2732,0.253610658,0
27-05-2025,09:23:00,300.29,deposit,mobile,Japan,Asia,154.129.191.138,1,0,0,0.65,23,90,605,89.48,40.3,210.203,1.52568072,0
15-06-2025,23:20:00,34.28,transfer,desktop,United States,North America,185.116.144.85,1,0,0,0.84,61,64,794,102.15,19.4,10.9696,-0.714082036,0
12-01-2025,01:53:00,113.99,deposit,tablet,France,Europe,197.210.254.66,1,0,0,0.7,43,39,490,112.02,425.74,68.394,-0.042936255,0
05-05-2025,23:29:00,61.38,transfer,tablet,China,Asia,79.44.244.39,1,1,0,0.67,28,178,739,148.12,306.52,41.5108,-0.485904258,0
06-04-2025,11:51:00,1.43,transfer,desktop,United States,North America,180.224.182.161,1,0,0,1,32,81,160,17.33,383.17,0,-0.990673918,0
04-02-2025,11:35:00,16.07,purchase,desktop,Germany,Europe,176.88.117.169,0,0,0,0.51,74,107,690,96.42,95.17,7.8743,-0.867407399,0
25-04-2025,00:30:00,47.16,withdrawal,mobile,Russia,Europe/Asia,201.183.74.38,1,0,0,0.65,37,156,119,138.66,154.92,33.012,-0.605634442,0
23-05-2025,18:01:00,99.89,purchase,desktop,Nigeria,Africa,176.129.172.237,1,0,0,0.62,31,66,808,84.14,255.73,75.9164,-0.161656058,0
09-01-2025,08:45:00,255.92,deposit,mobile,Germany,Europe,84.83.212.232,0,0,0,0.83,61,104,96,106.94,429.56,43.5064,1.152092233,0
09-06-2025,12:41:00,187.92,transfer,desktop,Singapore,Asia,222.210.124.50,1,0,0,0.79,68,101,801,85.85,115.12,78.9264,0.579542827,0
27-02-2025,16:22:00,96.71,deposit,desktop,Australia,Oceania,214.95.172.104,1,0,0,0.74,38,96,503,68.51,156,50.2892,-0.188431162,0
12-01-2025,22:10:00,9.21,transfer,tablet,India,Asia,200.74.189.50,1,0,0,0.58,61,159,850,156.36,230.64,7.7364,-0.92516753,0
12-05-2025,03:32:00,40.41,deposit,tablet,South Korea,Asia,94.66.4.55,1,0,0,0.79,44,118,359,102.08,1.89,16.9722,-0.662468391,0
23-02-2025,05:00:00,54.82,transfer,mobile,United States,North America,113.99.203.182,1,0,0,0.47,47,68,86,118.48,563.13,58.1092,-0.541138436,0
25-05-2025,10:05:00,116.65,purchase,mobile,Japan,Asia,175.205.52.87,1,0,0,0.7,24,99,271,142.93,293.44,69.99,-0.020539469,0
17-02-2025,19:14:00,8.06,transfer,mobile,United Kingdom,Europe,138.26.48.138,1,0,0,0.66,54,96,233,115.63,25.79,5.4808,-0.934850351,0
20-06-2025,20:01:00,90.65,withdrawal,desktop,Japan,Asia,173.85.228.25,1,0,0,0.88,32,11,919,131.6,130.82,21.756,-0.239455418,0
11-04-2025,18:59:00,278.08,purchase,desktop,Singapore,Asia,222.207.228.18,1,0,0,0.84,33,117,105,111.55,59.21,88.9856,1.33867598,0
02-04-2025,06:10:00,146.67,withdrawal,mobile,Germany,Europe,75.78.71.118,0,0,0,0.83,60,23,485,121.26,12.17,24.9339,0.232224254,0
31-01-2025,02:58:00,191.39,deposit,desktop,United Kingdom,Europe,161.134.188.85,1,0,1,0.77,37,175,141,79.83,111.78,88.0394,0.608759687,0
02-06-2025,13:12:00,137.36,deposit,tablet,Argentina,South America,69.78.40.197,1,0,0,0.94,66,60,22,105.44,619.15,16.4832,0.153835504,0
28-04-2025,06:26:00,27.77,transfer,desktop,Japan,Asia,223.18.180.179,1,0,0,0.87,55,151,86,87.05,20.92,7.2202,-0.768895221,0
09-05-2025,23:54:00,14.05,transfer,tablet,Argentina,South America,194.216.82.102,1,0,0,0.59,37,103,832,102.38,629.43,11.521,-0.884415484,0
08-06-2025,12:16:00,212.28,deposit,mobile,UAE,Middle East,177.171.183.172,1,0,0,0.68,39,120,349,37.81,73.84,135.8592,0.784650232,0
09-03-2025,06:59:00,142.69,purchase,desktop,India,Asia,26.198.74.110,1,0,0,0.84,23,163,643,99.7,932.51,45.6608,0.198713274,0
11-04-2025,10:29:00,102.7,withdrawal,mobile,Germany,Europe,213.172.162.238,0,0,0,0.79,61,52,19,106.98,74.42,21.567,-0.137996296,0
24-02-2025,08:33:00,25.18,deposit,tablet,Argentina,South America,23.138.30.240,1,0,0,0.74,69,49,236,82.55,581.37,13.0936,-0.790702618,0
14-03-2025,04:46:00,110.96,purchase,mobile,India,Asia,151.149.107.241,1,0,0,0.8,57,107,817,115.81,749.04,44.384,-0.068448382,0
10-02-2025,13:14:00,3.82,withdrawal,tablet,France,Europe,55.79.135.231,1,0,0,0.46,37,114,100,89.73,765.72,4.1256,-0.97055049,0
19-03-2025,19:09:00,15.18,transfer,tablet,Singapore,Asia,207.80.41.155,1,0,0,0.81,22,32,435,110.82,39.63,5.7684,-0.87490106,0
22-06-2025,10:52:00,44.86,purchase,mobile,United States,North America,208.193.68.50,1,0,0,0.92,70,166,679,145.07,333.59,7.1776,-0.625000084,0
18-06-2025,20:18:00,70.38,purchase,tablet,Germany,Europe,16.170.157.161,0,0,0,0.86,28,46,198,73.64,520.13,9.8532,-0.41012566,0
22-04-2025,18:35:00,15.42,deposit,mobile,Mexico,North America,105.173.36.181,1,0,0,1,19,79,270,74.49,399.47,0,-0.872880297,0
13-06-2025,06:26:00,15.33,withdrawal,mobile,Russia,Europe/Asia,198.83.161.94,1,0,0,0.82,47,62,668,132.28,192.44,5.5188,-0.873638083,0
31-01-2025,01:45:00,155.31,deposit,mobile,India,Asia,113.138.227.78,1,0,0,0.73,25,160,415,76.7,850.9,83.8674,0.304971708,0
16-03-2025,08:36:00,101.2,transfer,tablet,South Korea,Asia,210.76.213.42,1,0,0,0.98,57,98,697,105.51,59.47,4.048,-0.150626062,0
06-02-2025,08:40:00,91.56,transfer,tablet,United Kingdom,Europe,180.183.221.197,1,0,0,0.62,25,26,685,91.81,630.11,69.5856,-0.23179336,0
24-05-2025,05:58:00,72.27,withdrawal,desktop,Nigeria,Africa,138.159.69.147,1,0,1,0.68,34,115,474,25.2,82.77,46.2528,-0.394212155,0
09-02-2025,16:16:00,450.31,withdrawal,mobile,Germany,Europe,132.137.253.230,0,0,0,0.74,56,143,115,95.91,179.65,117.0806,2.788825747,0
16-01-2025,22:45:00,6.13,withdrawal,mobile,Saudi Arabia,Middle East,65.68.113.31,1,0,0,0.63,52,73,902,72.83,186.27,4.5362,-0.95110065,0
28-05-2025,21:53:00,23.91,deposit,mobile,China,Asia,72.67.106.61,1,0,0,0.85,47,69,298,105.56,102.5,7.173,-0.80139582,0
09-01-2025,10:36:00,125.13,withdrawal,mobile,Nigeria,Africa,162.228.91.97,1,0,0,0.88,18,98,515,124.21,100.27,30.0312,0.05086081,0
14-01-2025,23:33:00,17.59,withdrawal,mobile,Australia,Oceania,62.181.102.240,1,1,0,0.68,22,21,393,71.49,140.31,12.2576,-0.854609235,0
29-05-2025,15:01:00,106.81,deposit,mobile,UAE,Middle East,188.32.151.147,1,0,0,0.8,33,158,771,82.45,3.91,42.724,-0.103390736,0
31-03-2025,10:53:00,100.65,transfer,mobile,China,Asia,195.99.106.45,1,0,0,0.8,53,133,81,51.58,83.1,40.26,-0.155256976,0
07-05-2025,10:51:00,424.88,transfer,desktop,Indonesia,Asia,175.164.58.17,1,0,0,0.8,32,126,283,102.32,906.2,169.952,2.574709109,0
31-03-2025,11:02:00,257.87,purchase,desktop,Singapore,Asia,210.32.107.162,1,0,0,0.71,72,16,563,95.07,380.96,149.5646,1.168510929,0
17-01-2025,17:15:00,349.26,transfer,mobile,Brazil,South America,28.115.165.56,1,0,0,0.64,66,134,526,112.65,176.46,251.4672,1.93800049,0
11-02-2025,01:01:00,14.47,withdrawal,mobile,Germany,Europe,170.221.211.101,0,0,0,0.96,34,168,357,107.81,0.29,0.5788,-0.880879149,1
10-06-2025,15:51:00,243.13,transfer,desktop,United Kingdom,Europe,172.35.164.40,1,0,1,0.64,30,154,488,105.83,369.4,175.0536,1.044402425,0
05-06-2025,18:21:00,16.59,deposit,desktop,United Kingdom,Europe,6.26.63.94,1,0,0,0.7,41,56,751,83,203.73,9.954,-0.86302908,0
04-06-2025,23:04:00,120.27,transfer,mobile,UAE,Middle East,91.18.78.192,1,0,0,0.9,60,129,689,126.75,320.39,24.054,0.009940367,0
10-05-2025,08:37:00,152.79,transfer,mobile,UAE,Middle East,113.10.25.87,1,0,0,0.75,65,84,772,116.72,150.43,76.395,0.2837537,0
21-01-2025,23:20:00,21.04,purchase,desktop,Australia,Oceania,34.66.244.29,1,0,0,1,21,75,746,112.22,0.23,0,-0.825560773,0
26-06-2025,17:23:00,120.18,purchase,desktop,United Kingdom,Europe,199.19.193.194,1,0,0,0.61,64,148,176,95.31,262.86,93.7404,0.009182581,0
25-05-2025,17:24:00,6.47,withdrawal,mobile,Russia,Europe/Asia,157.201.88.227,1,0,0,0.63,61,39,200,135.75,465.83,4.7878,-0.948237903,1
20-03-2025,15:58:00,41.65,deposit,desktop,Mexico,North America,218.20.115.16,1,0,0,0.71,63,4,395,112.29,73.24,24.157,-0.652027784,0
01-04-2025,02:49:00,304.84,withdrawal,mobile,Australia,Oceania,87.97.80.83,1,1,0,0.88,30,166,317,105.8,326.03,74.1616,1.563991011,0
21-06-2025,23:11:00,22.61,deposit,tablet,Argentina,South America,58.127.122.98,1,0,0,0.76,26,174,86,55.32,129.93,10.8528,-0.812341618,0
08-01-2025,23:14:00,8.1,deposit,mobile,Saudi Arabia,Middle East,150.177.33.255,1,0,0,0.83,43,42,948,131.45,537.22,2.754,-0.934513557,0
11-03-2025,17:56:00,70.37,purchase,mobile,Germany,Europe,219.237.254.231,0,0,0,0.99,64,30,883,173.3,172.8,0.7037,-0.410209859,0
31-05-2025,21:09:00,228.15,transfer,mobile,United States,North America,204.89.0.233,1,0,0,0.43,33,164,33,86.31,19.42,260.091,0.918273159,0
17-05-2025,15:38:00,9.57,transfer,desktop,India,Asia,185.94.88.192,1,0,0,0.5,59,109,362,86.1,226.01,9.57,-0.922136386,0
25-01-2025,03:02:00,52.72,purchase,mobile,South Africa,Africa,45.251.194.128,1,0,0,0.66,54,22,172,85.73,280.67,35.8496,-0.558820109,0
05-05-2025,07:44:00,276.04,withdrawal,mobile,South Africa,Africa,200.27.42.102,1,0,0,0.73,60,168,800,89.63,115.55,149.0616,1.321499498,0
13-05-2025,12:24:00,15.09,transfer,desktop,Argentina,South America,96.42.55.145,1,0,0,0.55,23,146,728,78.08,24.24,13.581,-0.875658846,0
07-03-2025,09:05:00,44.64,withdrawal,tablet,Argentina,South America,181.41.5.39,1,0,1,0.95,28,133,770,152.58,419.68,4.464,-0.62685245,0
20-01-2025,12:19:00,180.84,transfer,tablet,Japan,Asia,50.121.36.55,1,0,0,0.77,19,44,863,122.39,233.54,83.1864,0.51993033,0
05-02-2025,01:22:00,94.02,withdrawal,desktop,Argentina,South America,113.127.178.107,1,0,0,0.94,47,133,647,105.66,70.62,11.2824,-0.211080543,0
19-05-2025,17:07:00,214.29,deposit,mobile,UAE,Middle East,155.119.10.174,1,0,0,0.73,36,167,435,124.06,62.25,115.7166,0.801574119,0
18-03-2025,15:15:00,14.2,deposit,tablet,Argentina,South America,79.74.216.65,1,0,0,0.73,40,78,725,122.94,236.87,7.668,-0.883152507,0
24-05-2025,23:01:00,303.92,transfer,tablet,South Korea,Asia,198.65.237.224,1,1,0,0.6,64,21,830,72.87,111.16,244.136,1.556244754,0
07-02-2025,07:20:00,327.84,withdrawal,desktop,Mexico,North America,41.84.161.110,1,0,0,0.75,29,32,998,94.61,352.54,163.92,1.757647428,0
25-03-2025,01:31:00,20.25,withdrawal,tablet,Nigeria,Africa,206.197.9.135,1,0,0,0.92,56,93,780,107.3,128.67,3.24,-0.83221245,0
07-03-2025,01:02:00,4.14,deposit,tablet,Nigeria,Africa,207.159.225.80,1,0,0,0.84,23,67,323,119.82,190.73,1.3248,-0.96785614,0
20-04-2025,08:34:00,550.73,withdrawal,desktop,Australia,Oceania,181.10.161.51,1,0,0,0.85,60,141,240,117.66,18.47,165.219,3.634346501,0
20-05-2025,18:12:00,78.99,purchase,tablet,South Korea,Asia,142.29.106.28,1,0,0,0.68,53,134,592,100.05,185.39,50.5536,-0.337630802,0
27-02-2025,21:30:00,101.86,withdrawal,mobile,Canada,North America,144.224.127.103,1,0,0,0.61,63,122,278,41.56,3.05,79.4508,-0.145068965,0
03-02-2025,09:31:00,114.82,deposit,desktop,France,Europe,162.118.79.94,1,0,0,0.66,59,48,459,54.54,134.2,78.0776,-0.035947784,0
14-01-2025,10:48:00,187.09,purchase,mobile,Singapore,Asia,163.72.140.195,1,0,0,0.82,32,23,935,84.55,111.42,67.3524,0.572554356,0
11-01-2025,16:31:00,200.55,purchase,mobile,South Korea,Asia,199.65.156.98,1,0,0,0.59,53,102,142,132.18,423.46,164.451,0.685885459,0
18-04-2025,14:38:00,25.87,withdrawal,desktop,Indonesia,Asia,211.111.25.230,1,0,0,0.72,30,117,234,101.33,439.31,14.4872,-0.784892925,0
03-01-2025,03:42:00,32.4,deposit,tablet,South Africa,Africa,215.187.159.118,1,0,0,0.63,25,70,589,97.61,162.77,23.976,-0.729911343,0
28-03-2025,06:28:00,251.31,deposit,desktop,Nigeria,Africa,166.17.88.3,1,0,0,0.61,42,150,784,80.25,1117.36,196.0218,1.113276751,0
18-02-2025,04:33:00,205.45,deposit,tablet,Canada,North America,151.160.241.142,1,0,0,0.88,41,45,860,93.68,86.34,49.308,0.727142696,0
12-01-2025,18:23:00,115.36,purchase,mobile,South Korea,Asia,28.187.127.52,1,0,0,0.76,48,58,583,125.99,54.37,55.3728,-0.031401068,0
22-03-2025,03:09:00,628.79,deposit,tablet,United Kingdom,Europe,212.122.235.55,1,0,0,0.91,57,40,274,98.98,505.11,113.1822,4.291599539,0
19-03-2025,08:59:00,159.45,purchase,mobile,South Korea,Asia,136.173.135.26,1,1,0,0.7,30,49,335,104.82,214.07,96.67,0.339829863,0
07-04-2025,10:45:00,29.18,purchase,mobile,South Korea,Asia,144.0.109.98,1,0,0,0.9,46,34,210,30.81,65.19,5.836,-0.757023241,0
15-06-2025,15:23:00,225,transfer,mobile,Japan,Asia,180.184.185.89,1,0,1,0.86,49,1,559,63.38,121.46,63,0.89175065,0
27-02-2025,03:53:00,64.28,withdrawal,desktop,Nigeria,Africa,202.120.51.161,1,0,0,0.63,60,96,715,124.57,29.83,47.5672,-0.46148671,0
29-04-2025,10:31:00,4.42,deposit,tablet,Russia,Europe/Asia,171.226.200.15,1,0,0,0.91,54,22,459,102.61,357.43,0.7956,-0.965498584,0
01-06-2025,05:59:00,46.53,purchase,tablet,Australia,Oceania,211.143.186.28,1,0,0,0.64,35,127,563,92.89,206.02,33.5016,-0.610938944,0
25-05-2025,08:31:00,173.04,withdrawal,tablet,South Korea,Asia,143.37.143.60,1,0,0,0.95,43,126,551,73.57,249.21,17.304,0.454255545,0
10-06-2025,21:52:00,386.89,purchase,mobile,South Africa,Africa,194.10.38.215,1,0,0,0.97,35,110,657,77.23,23.17,23.2134,2.254839228,0
03-02-2025,23:37:00,38.78,withdrawal,desktop,South Korea,Asia,197.88.41.214,1,0,0,0.79,51,50,616,91.84,360.51,16.2876,-0.676192737,0
14-05-2025,05:28:00,33.97,purchase,tablet,Brazil,South America,216.134.165.38,1,0,0,0.73,71,24,884,85.3,104.37,18.3438,-0.716692187,0
17-02-2025,17:17:00,99.51,deposit,tablet,United Kingdom,Europe,99.11.126.117,1,0,1,0.6,48,66,60,111.21,52.31,79.608,-0.164855599,0
25-06-2025,14:45:00,200.36,transfer,desktop,Nigeria,Africa,128.157.243.5,1,1,0,1,32,140,774,132.24,165.85,1,0.684285689,0
12-02-2025,12:00:00,164.7,transfer,tablet,Australia,Oceania,192.174.15.115,1,0,1,0.54,54,122,558,127.68,578.41,151.524,0.384034045,0
24-05-2025,20:47:00,98.51,transfer,desktop,Germany,Europe,58.50.138.3,0,0,0,0.54,37,133,837,63.27,139.34,45.3146,-0.173275443,0
08-04-2025,11:44:00,119.76,purchase,desktop,Russia,Europe/Asia,173.28.111.234,1,0,0,0.64,45,79,289,108.39,34.63,86.2272,0.005646246,0
21-02-2025,21:23:00,33.26,withdrawal,tablet,Argentina,South America,101.95.18.174,1,0,0,0.82,21,10,341,145.51,855.12,11.9736,-0.722670277,0
19-05-2025,11:51:00,68,deposit,desktop,United States,North America,119.194.67.13,1,0,0,0.39,25,22,117,105.59,305.84,82.96,-0.430164889,0
01-06-2025,10:15:00,35.38,deposit,desktop,Japan,Asia,37.120.107.113,1,0,0,0.62,35,109,695,127.92,107.68,26.8888,-0.704820207,0
16-05-2025,19:21:00,258.93,purchase,tablet,Brazil,South America,130.22.205.134,1,0,0,0.73,49,135,633,141.05,262.36,139.8222,1.177435964,0
07-03-2025,15:55:00,14.33,transfer,mobile,Singapore,Asia,190.245.128.186,1,0,0,1,70,86,713,106.95,28.4,0,-0.882057927,0
03-05-2025,16:55:00,136.63,purchase,tablet,Brazil,South America,218.231.74.153,1,0,0,0.7,40,4,161,80.32,249.22,81.978,0.147689018,0
16-05-2025,11:05:00,36.18,withdrawal,tablet,South Africa,Africa,97.220.253.182,1,0,0,0.71,32,66,709,110.27,513.32,20.9844,-0.698084332,0
30-04-2025,11:13:00,77.45,transfer,mobile,Japan,Asia,197.174.216.87,1,0,0,0.94,61,86,788,57.56,44.68,9.294,-0.350597362,0
10-04-2025,10:52:00,42.7,purchase,desktop,Singapore,Asia,12.145.180.136,1,0,1,0.72,24,88,663,106.82,539.85,23.912,-0.643186948,0
09-06-2025,15:03:00,46.85,withdrawal,tablet,India,Asia,21.159.94.186,1,0,0,0.53,65,26,293,114.12,241.49,44.039,-0.608244594,0
13-01-2025,14:20:00,36.2,transfer,mobile,China,Asia,215.82.0.99,1,0,0,0.82,48,22,482,35.11,64.1,13.032,-0.697915935,0
17-05-2025,04:07:00,167.7,deposit,mobile,Australia,Oceania,139.111.18.227,1,0,0,0.48,49,62,464,39.27,71.21,174.408,0.409293577,0
06-05-2025,14:15:00,54.63,withdrawal,tablet,South Africa,Africa,140.76.76.66,1,0,0,0.76,57,19,256,123.87,644.01,26.2224,-0.542738206,0
08-01-2025,22:20:00,155.51,deposit,tablet,India,Asia,151.198.31.225,1,0,0,0.89,31,169,174,48.46,193.74,34.2122,0.306655677,0
04-05-2025,00:26:00,73.07,withdrawal,mobile,South Africa,Africa,197.169.102.170,1,0,0,0.69,36,22,795,65.09,99.74,45.3034,-0.387476279,0
23-04-2025,09:56:00,95.09,transfer,tablet,Indonesia,Asia,207.183.77.61,1,0,0,0.67,67,27,831,110.76,87.3,62.7594,-0.20207131,0
17-02-2025,04:58:00,94.04,purchase,mobile,India,Asia,204.225.198.173,1,0,0,0.9,57,130,388,70.11,153.31,18.808,-0.210912146,0
16-04-2025,12:59:00,446.83,purchase,tablet,Argentina,South America,201.115.198.56,1,0,0,0.73,33,21,826,98.76,451.14,241.2882,2.759524689,0
04-06-2025,18:13:00,54.89,purchase,mobile,South Africa,Africa,202.231.1.140,1,0,0,0.68,26,89,271,120.56,8.13,35.1296,-0.540549047,0
02-05-2025,03:14:00,27.94,purchase,tablet,France,Europe,31.212.193.241,1,0,0,0.77,18,22,852,119.02,34.18,12.8524,-0.767463848,0
03-06-2025,13:01:00,291.37,withdrawal,tablet,Nigeria,Africa,27.17.136.187,1,1,0,0.99,42,137,826,124.29,176.46,6.8274,1.45057571,0
09-04-2025,02:26:00,23.06,purchase,tablet,Australia,Oceania,149.133.13.232,1,0,0,0.65,25,159,947,110.75,714.92,16.142,-0.808552688,0
20-02-2025,13:33:00,215.8,purchase,desktop,United States,North America,128.82.236.209,1,0,0,0.74,56,173,235,133.02,645.22,112.216,0.814288083,0
01-05-2025,12:58:00,19.53,withdrawal,tablet,Saudi Arabia,Middle East,223.230.222.76,1,0,0,0.45,49,1,572,81.39,455.92,21.483,-0.838274738,0
09-04-2025,00:15:00,129.01,withdrawal,mobile,Singapore,Asia,73.255.103.158,1,0,0,0.93,25,15,709,94.95,1156.7,18.0614,0.083529805,0
02-01-2025,09:43:00,19.58,transfer,mobile,UAE,Middle East,68.188.58.246,1,0,0,0.63,30,158,744,96.9,34.14,14.4892,-0.837853745,0
25-03-2025,12:11:00,307.81,withdrawal,desktop,Mexico,North America,70.167.185.1,1,0,0,0.79,20,13,384,31.04,644.8,129.2802,1.588997948,0
05-06-2025,10:45:00,99.89,deposit,desktop,United States,North America,70.108.9.127,1,0,0,1,19,78,592,100.11,6.06,0,-0.161656058,0
20-02-2025,15:46:00,47.93,transfer,desktop,UAE,Middle East,164.59.208.144,1,0,0,0.77,62,34,930,131.91,160.88,22.0478,-0.599151162,0
21-02-2025,06:21:00,18.14,transfer,tablet,Brazil,South America,160.93.74.74,1,0,0,0.95,45,153,623,108.66,76.67,1.814,-0.849978321,0
08-04-2025,21:35:00,55.67,purchase,tablet,United States,North America,177.172.31.61,1,0,0,0.91,21,33,462,120.76,135.23,10.0206,-0.533981568,0
28-01-2025,14:10:00,146.5,purchase,mobile,South Africa,Africa,212.188.243.122,1,0,0,0.81,40,85,347,94.75,1094.53,55.67,0.23079288,0
